node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry,_zone_id
372,55.156,25.1008362,50.0,50.0,-1,,89,,secondary,POINT (55.156 25.1008362),89
373,55.1521872,25.0949675,50.0,50.0,0,,99,,primary,POINT (55.1521872 25.0949675),99
374,55.1134714,25.1279793,50.0,50.0,0,,20,,secondary,POINT (55.1134714 25.1279793),20
375,55.1135528,25.1280918,50.0,50.0,0,,21,,secondary,POINT (55.1135528 25.1280918),21
376,55.11737,25.1326673,50.0,50.0,0,,11,,secondary,POINT (55.11737 25.1326673),11
377,55.156,25.1147449,10.0,10.0,2,,59,,residential,POINT (55.156 25.1147449),59
378,55.1544146,25.1133572,10.0,10.0,0,,69,,residential,POINT (55.1544146 25.1133572),69
379,55.1226045,25.125936,50.0,50.0,0,,32,,tertiary,POINT (55.1226045 25.125936),32
380,55.1230602,25.1255743,50.0,50.0,0,,33,,tertiary,POINT (55.1230602 25.1255743),33
381,55.1232443,25.1254325,50.0,50.0,0,,33,,tertiary,POINT (55.1232443 25.1254325),33
382,55.1250865,25.1242241,50.0,50.0,0,,33,,secondary,POINT (55.1250865 25.1242241),33
383,55.1346741,25.1168586,50.0,50.0,0,,55,,tertiary,POINT (55.1346741 25.1168586),55
384,55.1323234,25.1189626,50.0,50.0,0,,44,,secondary,POINT (55.1323234 25.1189626),44
385,55.1278054,25.1223671,50.0,50.0,0,,44,,secondary,POINT (55.1278054 25.1223671),44
386,55.1277557,25.1222053,50.0,50.0,0,,44,,secondary,POINT (55.1277557 25.1222053),44
387,55.1546763,25.1228374,50.0,50.0,0,,39,,secondary,POINT (55.1546763 25.1228374),39
388,55.1545796,25.1219168,50.0,50.0,0,,49,,secondary,POINT (55.1545796 25.1219168),49
389,55.1543762,25.1207086,50.0,50.0,0,,49,,secondary,POINT (55.1543762 25.1207086),49
390,55.1541687,25.120773,50.0,50.0,0,,49,,secondary,POINT (55.1541687 25.120773),49
391,55.1408576,25.1137674,50.0,50.0,0,,56,,secondary,POINT (55.1408576 25.1137674),56
392,55.1377754,25.1153919,50.0,50.0,0,,56,,secondary,POINT (55.1377754 25.1153919),56
393,55.1403978,25.1141519,50.0,50.0,0,,56,,secondary,POINT (55.1403978 25.1141519),56
394,55.1421476,25.1127928,50.0,50.0,0,,67,,secondary,POINT (55.1421476 25.1127928),67
395,55.1323541,25.0983814,50.0,50.0,0,,94,,secondary,POINT (55.1323541 25.0983814),94
396,55.1323269,25.0983364,50.0,50.0,0,,94,,secondary,POINT (55.1323269 25.0983364),94
397,55.1323906,25.0981656,50.0,50.0,0,,94,,secondary,POINT (55.1323906 25.0981656),94
398,55.1320979,25.0981789,50.0,50.0,0,,94,,secondary,POINT (55.1320979 25.0981789),94
399,55.1447184,25.1398209,50.0,50.0,0,,7,,secondary,POINT (55.1447184 25.1398209),7
400,55.1447023,25.1398452,50.0,50.0,0,,7,,secondary,POINT (55.1447023 25.1398452),7
401,55.1446346,25.1398743,50.0,50.0,0,,7,,secondary,POINT (55.1446346 25.1398743),7
402,55.1445409,25.1397751,50.0,50.0,0,,7,,secondary,POINT (55.1445409 25.1397751),7
403,55.1446837,25.1397206,50.0,50.0,0,,7,,secondary,POINT (55.1446837 25.1397206),7
404,55.1386019,25.1411845,50.0,50.0,0,,6,,secondary,POINT (55.1386019 25.1411845),6
405,55.1385544,25.1412207,50.0,50.0,0,,6,,secondary,POINT (55.1385544 25.1412207),6
406,55.1385939,25.1410784,50.0,50.0,0,,6,,secondary,POINT (55.1385939 25.1410784),6
407,55.1398142,25.1121776,50.0,50.0,0,,66,,tertiary,POINT (55.1398142 25.1121776),66
408,55.1393846,25.1124941,50.0,50.0,0,,66,,tertiary,POINT (55.1393846 25.1124941),66
409,55.1256236,25.138328,50.0,50.0,0,,3,,secondary,POINT (55.1256236 25.138328),3
410,55.1254907,25.1384472,50.0,50.0,0,,3,,secondary,POINT (55.1254907 25.1384472),3
411,55.1253587,25.138378,50.0,50.0,0,,3,,secondary,POINT (55.1253587 25.138378),3
412,55.1133955,25.1281368,50.0,50.0,0,,20,,secondary,POINT (55.1133955 25.1281368),20
413,55.1294557,25.1400273,50.0,50.0,0,,4,,secondary,POINT (55.1294557 25.1400273),4
414,55.1294506,25.1398766,50.0,50.0,0,,4,,secondary,POINT (55.1294506 25.1398766),4
415,55.1106839,25.1234006,50.0,50.0,0,,30,,secondary,POINT (55.1106839 25.1234006),30
416,55.1534537,25.0964752,50.0,50.0,0,,99,,primary,POINT (55.1534537 25.0964752),99
417,55.1551847,25.0980322,50.0,50.0,0,,99,,primary,POINT (55.1551847 25.0980322),99
418,55.156,25.0989529,50.0,50.0,-1,,99,,primary,POINT (55.156 25.0989529),99
419,55.1524695,25.095224,50.0,50.0,0,,99,,primary,POINT (55.1524695 25.095224),99
420,55.1502639,25.1068875,50.0,50.0,0,,78,,secondary,POINT (55.1502639 25.1068875),78
421,55.1486405,25.1053082,50.0,50.0,0,,78,,secondary,POINT (55.1486405 25.1053082),78
422,55.1409406,25.1111233,50.0,50.0,0,,66,,secondary,POINT (55.1409406 25.1111233),66
423,55.1397049,25.1120547,50.0,50.0,0,,66,,secondary,POINT (55.1397049 25.1120547),66
424,55.1370642,25.1140173,50.0,50.0,0,,55,,secondary,POINT (55.1370642 25.1140173),55
425,55.1371349,25.1146223,50.0,50.0,0,,56,,secondary,POINT (55.1371349 25.1146223),56
426,55.1436859,25.1118519,50.0,50.0,0,,67,,secondary,POINT (55.1436859 25.1118519),67
427,55.1482555,25.1084051,50.0,50.0,0,,78,,secondary,POINT (55.1482555 25.1084051),78
428,55.1456251,25.1101737,50.0,50.0,0,,67,,secondary,POINT (55.1456251 25.1101737),67
429,55.1133588,25.1280823,50.0,50.0,0,,20,,secondary,POINT (55.1133588 25.1280823),20
430,55.156,25.0993041,50.0,50.0,1,,99,,primary,POINT (55.156 25.0993041),99
431,55.156,25.0993826,50.0,50.0,1,,99,,primary,POINT (55.156 25.0993826),99
432,55.1527067,25.0957336,50.0,50.0,0,,99,,primary,POINT (55.1527067 25.0957336),99
433,55.1519098,25.0948,50.0,50.0,1,,99,,primary,POINT (55.1519098 25.0948),99
434,55.152317,25.0952795,50.0,50.0,0,signal,99,,primary,POINT (55.152317 25.0952795),99
435,55.156,25.1011467,50.0,50.0,1,,89,,secondary,POINT (55.156 25.1011467),89
436,55.1247129,25.097578,50.0,50.0,0,,93,,secondary,POINT (55.1247129 25.097578),93
437,55.1247025,25.0974401,50.0,50.0,0,,93,,secondary,POINT (55.1247025 25.0974401),93
438,55.1248649,25.0974188,50.0,50.0,0,,93,,secondary,POINT (55.1248649 25.0974188),93
439,55.1251583,25.0974712,50.0,50.0,0,,93,,secondary,POINT (55.1251583 25.0974712),93
440,55.1248963,25.0975567,50.0,50.0,0,,93,,secondary,POINT (55.1248963 25.0975567),93
441,55.1268691,25.1225647,10.0,10.0,0,,43,,residential,POINT (55.1268691 25.1225647),43
442,55.1254232,25.1236664,10.0,10.0,0,,33,,residential,POINT (55.1254232 25.1236664),33
443,55.1251369,25.1241859,50.0,50.0,0,,33,,secondary,POINT (55.1251369 25.1241859),33
444,55.1388227,25.1124955,50.0,50.0,0,,66,,secondary,POINT (55.1388227 25.1124955),66
445,55.1362195,25.1161036,50.0,50.0,0,,55,,secondary,POINT (55.1362195 25.1161036),55
446,55.1474699,25.1132271,10.0,10.0,0,,68,,residential,POINT (55.1474699 25.1132271),68
447,55.1483029,25.1141511,10.0,10.0,0,,58,,residential,POINT (55.1483029 25.1141511),58
448,55.1473977,25.1130375,10.0,10.0,0,,68,,residential,POINT (55.1473977 25.1130375),68
449,55.1475229,25.1129281,10.0,10.0,2,,68,,residential,POINT (55.1475229 25.1129281),68
450,55.1462606,25.1119618,10.0,10.0,0,,67,,residential,POINT (55.1462606 25.1119618),67
451,55.1457491,25.1113929,10.0,10.0,0,,67,,residential,POINT (55.1457491 25.1113929),67
452,55.1463574,25.1119058,10.0,10.0,0,,67,,residential,POINT (55.1463574 25.1119058),67
453,55.1463362,25.1119672,10.0,10.0,0,,67,,residential,POINT (55.1463362 25.1119672),67
454,55.1462587,25.1118871,10.0,10.0,0,,67,,residential,POINT (55.1462587 25.1118871),67
455,55.145833,25.1114121,10.0,10.0,0,,67,,residential,POINT (55.145833 25.1114121),67
456,55.1458263,25.1113189,10.0,10.0,0,,67,,residential,POINT (55.1458263 25.1113189),67
457,55.1457593,25.1113293,10.0,10.0,0,,67,,residential,POINT (55.1457593 25.1113293),67
458,55.1473183,25.1130539,10.0,10.0,0,,68,,residential,POINT (55.1473183 25.1130539),68
459,55.1472513,25.1133817,10.0,10.0,2,,58,,residential,POINT (55.1472513 25.1133817),58
460,55.147364,25.113255,10.0,10.0,0,,68,,residential,POINT (55.147364 25.113255),68
461,55.147699,25.1146023,10.0,10.0,0,,58,,residential,POINT (55.147699 25.1146023),58
462,55.1487365,25.1138272,10.0,10.0,0,,58,,residential,POINT (55.1487365 25.1138272),58
463,55.1476476,25.1130744,10.0,10.0,2,,68,,residential,POINT (55.1476476 25.1130744),68
464,55.1475076,25.1131543,10.0,10.0,0,,68,,residential,POINT (55.1475076 25.1131543),68
465,55.1472654,25.1131331,10.0,10.0,0,,68,,residential,POINT (55.1472654 25.1131331),68
466,55.1471179,25.1132335,10.0,10.0,2,,68,,residential,POINT (55.1471179 25.1132335),68
467,55.1474814,25.1130779,10.0,10.0,0,,68,,residential,POINT (55.1474814 25.1130779),68
468,55.1527712,25.0955276,50.0,50.0,0,,99,,primary,POINT (55.1527712 25.0955276),99
469,55.156,25.0988004,50.0,50.0,-1,,99,,primary,POINT (55.156 25.0988004),99
470,55.1363874,25.1159972,50.0,50.0,0,,55,,secondary,POINT (55.1363874 25.1159972),55
471,55.1299343,25.1207506,50.0,50.0,0,,44,,secondary,POINT (55.1299343 25.1207506),44
472,55.125773,25.1239036,50.0,50.0,0,,33,,secondary,POINT (55.125773 25.1239036),33
473,55.1250527,25.1244472,50.0,50.0,0,,33,,secondary,POINT (55.1250527 25.1244472),33
474,55.1392408,25.112188,50.0,50.0,0,,66,,secondary,POINT (55.1392408 25.112188),66
475,55.1520083,25.0948,50.0,50.0,1,,99,,primary,POINT (55.1520083 25.0948),99
476,55.1524284,25.0951867,50.0,50.0,0,signal,99,,primary,POINT (55.1524284 25.0951867),99
477,55.1544509,25.1206992,50.0,50.0,0,,49,,secondary,POINT (55.1544509 25.1206992),49
478,55.1406856,25.0948,50.0,50.0,1,,96,,tertiary,POINT (55.1406856 25.0948),96
479,55.13971,25.0955767,50.0,50.0,0,,96,,tertiary,POINT (55.13971 25.0955767),96
480,55.1390246,25.0961191,50.0,50.0,0,,96,,tertiary,POINT (55.1390246 25.0961191),96
481,55.1385976,25.0964263,50.0,50.0,0,,96,,tertiary,POINT (55.1385976 25.0964263),96
482,55.1384795,25.0965203,50.0,50.0,0,,96,,tertiary,POINT (55.1384795 25.0965203),96
483,55.1383544,25.0964055,50.0,50.0,0,,96,,tertiary,POINT (55.1383544 25.0964055),96
484,55.138476,25.096306,50.0,50.0,0,,96,,tertiary,POINT (55.138476 25.096306),96
485,55.1388593,25.0959924,50.0,50.0,0,,96,,tertiary,POINT (55.1388593 25.0959924),96
486,55.1400557,25.0950432,50.0,50.0,0,,96,,tertiary,POINT (55.1400557 25.0950432),96
487,55.1403625,25.0948,50.0,50.0,-1,,96,,tertiary,POINT (55.1403625 25.0948),96
488,55.1540436,25.1207538,50.0,50.0,0,,49,,secondary,POINT (55.1540436 25.1207538),49
489,55.1546524,25.1219075,50.0,50.0,0,,49,,secondary,POINT (55.1546524 25.1219075),49
490,55.1516879,25.1325412,50.0,50.0,2,,19,,unclassified,POINT (55.1516879 25.1325412),19
491,55.151116,25.1334829,50.0,50.0,2,,18,,unclassified,POINT (55.151116 25.1334829),18
492,55.1360603,25.1163161,50.0,50.0,0,,55,,tertiary,POINT (55.1360603 25.1163161),55
493,55.1357711,25.1159875,50.0,50.0,0,,55,,tertiary,POINT (55.1357711 25.1159875),55
494,55.1433746,25.1016971,50.0,50.0,0,,87,,tertiary,POINT (55.1433746 25.1016971),87
495,55.1431218,25.1013674,50.0,50.0,0,,87,,tertiary,POINT (55.1431218 25.1013674),87
496,55.1421323,25.1003312,50.0,50.0,0,,87,,tertiary,POINT (55.1421323 25.1003312),87
497,55.141827,25.1000093,50.0,50.0,0,,86,,tertiary,POINT (55.141827 25.1000093),86
498,55.1416625,25.099836,50.0,50.0,0,,86,,tertiary,POINT (55.1416625 25.099836),86
499,55.1401765,25.0982753,50.0,50.0,0,,96,,tertiary,POINT (55.1401765 25.0982753),96
500,55.1361835,25.0948,50.0,50.0,-1,,95,,tertiary,POINT (55.1361835 25.0948),95
501,55.1222475,25.1260455,10.0,10.0,0,,32,,residential,POINT (55.1222475 25.1260455),32
502,55.1228992,25.1262414,50.0,50.0,0,,32,,tertiary,POINT (55.1228992 25.1262414),32
503,55.1216891,25.124374,10.0,10.0,0,,32,,residential,POINT (55.1216891 25.124374),32
504,55.1200115,25.1243558,10.0,10.0,0,,32,,residential,POINT (55.1200115 25.1243558),32
505,55.1198277,25.1243476,10.0,10.0,0,,32,,residential,POINT (55.1198277 25.1243476),32
506,55.1222685,25.1245379,10.0,10.0,0,,32,,residential,POINT (55.1222685 25.1245379),32
507,55.1230572,25.125401,10.0,10.0,0,,33,,residential,POINT (55.1230572 25.125401),33
508,55.1434533,25.1016183,50.0,50.0,0,,87,,tertiary,POINT (55.1434533 25.1016183),87
509,55.1435714,25.1016164,50.0,50.0,0,,87,,tertiary,POINT (55.1435714 25.1016164),87
510,55.1366987,25.0948,50.0,50.0,1,,95,,tertiary,POINT (55.1366987 25.0948),95
511,55.1381017,25.0958812,50.0,50.0,0,,96,,tertiary,POINT (55.1381017 25.0958812),96
512,55.1387923,25.0966234,50.0,50.0,0,,96,,tertiary,POINT (55.1387923 25.0966234),96
513,55.1400805,25.0979584,50.0,50.0,0,,96,,tertiary,POINT (55.1400805 25.0979584),96
514,55.1416133,25.0995367,50.0,50.0,0,,86,,tertiary,POINT (55.1416133 25.0995367),86
515,55.1430905,25.1011045,50.0,50.0,0,,87,,tertiary,POINT (55.1430905 25.1011045),87
516,55.1521783,25.0955223,50.0,50.0,-1,,99,,primary,POINT (55.1521783 25.0955223),99
517,55.1421475,25.100448,50.0,50.0,1,,87,,tertiary,POINT (55.1421475 25.100448),87
518,55.1415377,25.0998097,50.0,50.0,-1,,86,,tertiary,POINT (55.1415377 25.0998097),86
519,55.13913,25.095885,50.0,50.0,0,,96,,tertiary,POINT (55.13913 25.095885),96
520,55.1404751,25.0948,50.0,50.0,-1,,96,,tertiary,POINT (55.1404751 25.0948),96
521,55.1365235,25.0948,50.0,50.0,1,,95,,tertiary,POINT (55.1365235 25.0948),95
522,55.1377754,25.0956447,50.0,50.0,0,,96,,tertiary,POINT (55.1377754 25.0956447),96
523,55.1391906,25.0959202,50.0,50.0,0,,96,,tertiary,POINT (55.1391906 25.0959202),96
524,55.137729,25.095686,50.0,50.0,0,,96,,tertiary,POINT (55.137729 25.095686),96
525,55.1405733,25.0948,50.0,50.0,1,,96,,tertiary,POINT (55.1405733 25.0948),96
526,55.1363418,25.0948,50.0,50.0,-1,,95,,tertiary,POINT (55.1363418 25.0948),95
527,55.156,25.1009693,50.0,50.0,-1,,89,,primary,POINT (55.156 25.1009693),89
528,55.1371323,25.1153496,50.0,50.0,0,,56,,secondary,POINT (55.1371323 25.1153496),56
529,55.1370752,25.1146389,50.0,50.0,0,,55,,secondary,POINT (55.1370752 25.1146389),55
530,55.1399108,25.0950604,50.0,50.0,1,,96,,tertiary,POINT (55.1399108 25.0950604),96
531,55.1398365,25.0955633,50.0,50.0,1,,96,,tertiary,POINT (55.1398365 25.0955633),96
532,55.1297571,25.1048632,10.0,10.0,2,,74,,residential,POINT (55.1297571 25.1048632),74
533,55.123921,25.112692,10.0,10.0,0,,63,,residential,POINT (55.123921 25.112692),63
534,55.1238565,25.1127309,10.0,10.0,0,,63,,residential,POINT (55.1238565 25.1127309),63
535,55.1240427,25.1130042,10.0,10.0,0,,63,,residential,POINT (55.1240427 25.1130042),63
536,55.1241069,25.1129666,10.0,10.0,0,,63,,residential,POINT (55.1241069 25.1129666),63
537,55.1244359,25.1134842,10.0,10.0,0,,53,,residential,POINT (55.1244359 25.1134842),53
538,55.1308798,25.1191298,10.0,10.0,0,,44,,residential,POINT (55.1308798 25.1191298),44
539,55.1170369,25.1092486,10.0,10.0,2,,61,,residential,POINT (55.1170369 25.1092486),61
540,55.1257671,25.1241214,10.0,10.0,0,,33,,residential,POINT (55.1257671 25.1241214),33
541,55.1486568,25.1137441,10.0,10.0,2,,58,,residential,POINT (55.1486568 25.1137441),58
542,55.1488915,25.1139888,10.0,10.0,2,,58,,residential,POINT (55.1488915 25.1139888),58
543,55.1476248,25.1145177,10.0,10.0,2,,58,,residential,POINT (55.1476248 25.1145177),58
544,55.1478589,25.1147848,10.0,10.0,2,,58,,residential,POINT (55.1478589 25.1147848),58
545,55.1547041,25.1241835,50.0,50.0,0,,39,,secondary,POINT (55.1547041 25.1241835),39
546,55.1547813,25.1241848,50.0,50.0,0,,39,,secondary,POINT (55.1547813 25.1241848),39
547,55.1547303,25.1239923,50.0,50.0,0,,39,,secondary,POINT (55.1547303 25.1239923),39
548,55.1547819,25.1241145,50.0,50.0,0,,39,,secondary,POINT (55.1547819 25.1241145),39
549,55.1546937,25.1241292,50.0,50.0,0,,39,,secondary,POINT (55.1546937 25.1241292),39
550,55.1547033,25.124116,50.0,50.0,0,,39,,secondary,POINT (55.1547033 25.124116),39
551,55.1541319,25.1210446,50.0,50.0,0,,49,,secondary,POINT (55.1541319 25.1210446),49
552,55.1179606,25.1328941,50.0,50.0,-1,,11,,secondary,POINT (55.1179606 25.1328941),11
553,55.1543285,25.1133684,10.0,10.0,0,,69,,residential,POINT (55.1543285 25.1133684),69
554,55.1535007,25.1132946,10.0,10.0,2,,69,,residential,POINT (55.1535007 25.1132946),69
555,55.1543392,25.1133428,10.0,10.0,0,,69,,residential,POINT (55.1543392 25.1133428),69
556,55.1198173,25.1245163,10.0,10.0,2,,32,,residential,POINT (55.1198173 25.1245163),32
557,55.1198544,25.1239138,10.0,10.0,2,,32,,residential,POINT (55.1198544 25.1239138),32
558,55.1200016,25.1245107,10.0,10.0,2,,32,,residential,POINT (55.1200016 25.1245107),32
559,55.1305445,25.120291,50.0,50.0,0,,44,,secondary,POINT (55.1305445 25.120291),44
560,55.1298163,25.1206468,50.0,50.0,0,,44,,secondary,POINT (55.1298163 25.1206468),44
